,wl_lake,temp_lake,temp_land,wspd_lake,wspd_land,lst,Precp
1990-11-22,183.35566666666668,5.429256478134466,3.676564559768104,10.965126150636252,6.975595673151855,5.912274320024236,0.9877049180327869
1990-11-23,183.36116666666666,1.2172779680109347,-1.4472992583352735,10.01096991759086,5.68910120457694,6.005147722778703,0.0018032786885245902
1990-11-24,183.36416666666665,-3.0511967795235764,-5.6777878312875085,6.7705095271249425,3.747940843166972,5.771550759205822,0.7980327868852461
1990-11-25,183.38616666666667,-3.4712873964893585,-7.123071666321745,9.447956831728174,5.12271225509809,5.39166471162789,0.6467213114754098
1990-11-26,183.36083333333332,-3.4697152222094907,-7.649176726014935,6.283452639921591,3.2101797963231697,4.795290397160741,0.6409836065573772
1990-11-27,183.36866666666666,1.0217377928649487,-3.4307500237134385,8.276467958850676,4.4470590017286655,4.625442376643635,7.133442622950819
1990-11-28,183.381,-1.4632577441987542,-5.061712260804169,8.992927970237858,5.137167100209012,4.680205533115015,8.677049180327872
1990-11-29,183.37333333333333,-3.4091262947134413,-7.313229205066266,8.38718598786925,4.30510082962093,4.641608934412773,0.44508196721311466
1990-11-30,183.35533333333333,1.5426279703776036,-1.5349805465597195,10.246766883142373,6.111699117151447,4.949451867606287,0.028196721311475412
1990-12-01,183.3646666666667,0.9977519236454347,-2.5718206443533993,8.359863471714513,4.7466622770927875,4.5309809909700975,0.02934426229508197
1990-12-02,183.365,-6.161005980303498,-10.230955330215012,6.5350944341715325,3.363042081453056,4.3553000941240665,0.010491803278688525
1990-12-03,183.36166666666665,-5.792902420978157,-11.893193832296413,10.520356328246462,5.206171015208817,3.9494605777921197,0.3670491803278689
1990-12-04,183.36433333333335,-8.441389758570667,-13.677680459769878,12.202951658966786,6.095237069703812,3.8751680148337306,2.755409836065573
1990-12-05,183.3276666666667,-4.897202627999443,-9.613429395831442,6.898046834445227,4.077258559529631,3.4547296977473527,0.2311475409836066
1990-12-06,183.34233333333336,-1.962171593490912,-5.8250389520169366,10.17199735586379,5.427508535066732,3.397846375005878,0.0
1990-12-07,183.32900000000004,0.7018459605521897,-3.009094676171444,7.927999181809177,4.182167700160596,3.6122714964251674,0.007049180327868852
1990-12-08,183.32216666666667,0.16607071753261837,-4.073635956046334,5.806124932346331,3.015021273973532,3.8193224455050023,0.41081967213114745
1990-12-09,183.3285,3.170069558279855,0.9377698750948542,8.878527685710992,5.399314998577452,4.044334504166243,0.0
1990-12-10,183.33283333333335,-0.8371346013075638,-4.3437208718811435,7.391411531805423,4.130833917558652,4.114832421761304,0.006885245901639344
1990-12-11,183.31366666666668,-0.3697088981161312,-3.9993688318113634,4.603185213116949,2.463858069766656,3.9571492517135023,0.9627868852459015
1990-12-12,183.30516666666668,1.4573819815707043,-2.7373710531272626,7.969320633905518,4.0236503217097095,4.064586038000718,0.24573770491803276
1990-12-13,183.34333333333333,-5.708501011335933,-10.385908825771171,10.597826044976177,5.5636283703507114,3.9388024064707197,1.4562295081967211
1990-12-14,183.3071666666667,-3.732544827623434,-7.964361868683608,8.882593024569534,5.009837879233603,3.9905470501400457,0.07590163934426229
1990-12-15,183.311,-0.22716083656362934,-3.8714085509445484,4.176900306265999,2.2372230575875935,3.85232122348717,0.3154098360655738
1990-12-16,183.30100000000002,-0.45605547898480686,-4.280423456996222,5.040819716405449,2.9636983650867705,3.761969685653016,0.9531147540983607
1990-12-17,183.30349999999999,-0.19435612685015416,-2.9811518671233657,7.70754867700499,4.575717160640009,3.706817743410966,0.9983606557377048
1990-12-18,183.31983333333335,-5.717345367483545,-11.516013989648544,8.37715762079317,4.360724184672112,3.484368897577692,3.6749180327868856
1990-12-19,183.30566666666667,-9.473867169853786,-15.569972903523228,6.904011128197068,3.33632603429957,3.6695215025296757,1.1395081967213114
1990-12-20,183.27566666666667,-1.7031907191892872,-8.50094606597429,9.698897185984801,4.702634644646398,3.4510744067051,3.0873770491803274
1990-12-21,183.30433333333335,-3.6375513660664462,-11.243363563588124,7.0855335640914365,4.131451434272546,3.3440031404178963,2.1945901639344263
1990-12-22,183.31033333333332,-7.2695095814815165,-14.94458469702445,9.426590671469768,4.809535166101421,3.2798415319957597,4.842950819672132
1990-12-23,183.2976666666667,-13.121862216871612,-20.13879320847803,9.95860640067406,4.751353615939913,2.949730918609349,0.04163934426229508
1990-12-24,183.29883333333336,-13.084622934562011,-19.650277236702685,9.192673832843,4.2053111778053704,2.946159565135594,0.4588524590163934
1990-12-25,183.30633333333333,-13.13621068811742,-20.143410878465662,9.763393957098938,4.538686250901432,2.6983437897957114,1.5865573770491799
1990-12-26,183.30266666666668,-17.504274939193202,-25.50986969549924,10.020528702531124,4.39402610336917,2.3843683026013474,0.6508196721311474
1990-12-27,183.2833333333333,-10.351341325409557,-17.172723938560907,8.974332756698066,4.547933420328768,1.923571974092959,0.39901639344262313
1990-12-28,183.27083333333334,-2.643971903794477,-5.769408927058542,11.04903543954384,6.3391052079379,2.3945370634035728,0.4826229508196721
1990-12-29,183.28949999999998,-4.9033233162497165,-10.270694627403952,7.3291228894099545,4.412761027992365,2.2795453525929195,1.3457377049180328
1990-12-30,183.29049999999998,-15.189315867261818,-22.979746538545385,7.80219746988865,3.706234290946027,2.1450711187331217,1.1675409836065573
1990-12-31,183.26466666666667,-13.164688927786685,-22.04455643037034,6.981093050791635,3.2192655240459107,2.422967962076943,0.5655737704918034
1991-01-01,183.28083333333333,-8.276608058384486,-15.3730708031728,6.973001767254117,3.4298352339293734,2.4412927791374455,0.1681967213114754
1991-01-02,183.2711666666667,-14.290357622159574,-21.92148530720086,9.091821925496161,4.291669415509874,1.9299697666274447,0.5867213114754097
1991-01-03,183.26466666666667,-13.015335900442945,-19.87891523095946,10.169362219292621,4.741454158804999,1.5275239190888794,0.06606557377049181
1991-01-04,183.259,-11.083212534586588,-17.642615223562476,11.348602007682143,5.382649359295641,1.260022782561994,0.3486885245901639
1991-01-05,183.2601666666667,-8.868516331627255,-15.435434269852456,6.323370583099674,2.743043527822847,1.30310450535389,0.05508196721311475
1991-01-06,183.2648333333333,-12.06337725061948,-19.919439711581266,7.248941336834313,3.1942028637653164,1.3306164936613136,1.316065573770492
1991-01-07,183.24783333333335,-15.057234368356719,-24.549957675386477,4.661760651270565,2.156050408158886,1.3729373214178415,0.13950819672131148
1991-01-08,183.22400000000002,-6.461801879260008,-12.580224826635913,9.046113964592648,4.424431020626989,1.6586918826719714,0.9168852459016391
1991-01-09,183.25816666666665,-9.894659464051124,-16.479511829401485,7.886618242589798,4.066249896698811,1.7639758503720946,2.4234426229508195
1991-01-10,183.23800000000003,-12.976428220061225,-22.86598839665092,4.961074708296675,2.4000318903800264,1.954831357506708,0.2754098360655738
1991-01-11,183.22466666666665,-5.798747341649062,-10.406379687075587,6.924343603700033,3.570039348337273,1.6794797534772123,1.9429508196721308
1991-01-12,183.2348333333333,-5.695986468775743,-12.21418672523751,4.56455450994529,2.338691788391539,1.6090630034778668,0.2813114754098361
1991-01-13,183.21999999999994,-3.812594627847475,-8.735097826185084,6.848305835968362,3.4831225568841804,1.51930785531896,0.2563934426229508
1991-01-14,183.2315,-3.1762957410747483,-7.90443492830457,5.196866887103034,3.421905925735473,1.2089720628839407,2.9016393442622945
1991-01-15,183.23349999999996,-4.77413730232083,-10.886034146576264,3.11439843937068,1.8160356454302748,1.2255104514385862,0.05147540983606557
1991-01-16,183.2295,-2.94389685805963,-6.164386105063734,4.041851661149689,2.21150583410304,1.5136756534757683,0.450983606557377
1991-01-17,183.23333333333332,-3.5721857628854767,-7.549016493572039,7.274212816884459,3.6976680117677123,1.7249412521430398,0.8978688524590164
1991-01-18,183.23800000000003,-4.126621674518197,-9.631428531200418,8.306201058982847,4.278126624350839,2.1022488705403344,0.5265573770491804
1991-01-19,183.227,0.33879482502839997,-2.696533577857955,9.702514346781479,5.71488471196383,2.3223767072968013,0.026557377049180327
1991-01-20,183.23866666666666,-12.245754683098827,-19.462448065380922,10.06675232898664,5.065905159312224,1.9267352049789135,1.198524590163934
1991-01-21,183.21899999999997,-14.824897960740696,-23.656010259329346,6.4232905511659615,2.973024070263832,1.779958786720514,1.2352459016393444
1991-01-22,183.19433333333333,-10.34694546420558,-16.200688810537972,11.14807217707451,5.78856265580301,1.4810151004564562,0.7678688524590166
1991-01-23,183.23316666666668,-9.181307987290985,-13.895757633066067,11.44526552504637,6.133823962429748,1.1590279303374638,5.168852459016393
1991-01-24,183.22283333333334,-17.786346429059297,-26.235096832511182,9.095293008563955,4.115888005211107,1.15411870358046,1.7645901639344261
1991-01-25,183.211,-13.424210983068761,-21.63415934076372,9.008272201045882,4.18162708532008,1.0390786847378568,0.039344262295081964
1991-01-26,183.20183333333333,-8.475891736088965,-13.328906802415315,10.515736634561124,5.275399846189505,1.1392860003901362,0.1419672131147541
1991-01-27,183.20433333333335,-6.9044610886346724,-11.669778474382486,10.873033836045797,5.575699042630989,1.1205659370428522,1.1314754098360653
1991-01-28,183.21916666666664,-12.244814892204447,-21.070001572699464,7.4824138549137995,3.3940129467164013,1.0255291056917428,3.129180327868852
1991-01-29,183.2075,-14.815611501940253,-23.763040058397024,8.053963717602256,3.461773901368682,1.0844695209670738,0.1139344262295082
1991-01-30,183.19466666666665,-12.681346646782494,-20.299220327246793,5.503376407382186,2.856545882207086,1.1486889460344831,0.14147540983606555
1991-01-31,183.21366666666665,-10.862311090741843,-17.645532911186976,7.810453177702916,3.7771191577928036,0.9189921552509417,1.3778688524590166
1991-02-01,183.18316666666666,-9.575632419715932,-17.82215601771609,6.135187864967269,3.73085343036198,0.6600622833972876,0.04295081967213115
1991-02-02,183.18499999999997,-1.3823526084017592,-2.166368749757477,6.843489158622083,5.102582158637527,0.61733951573471,0.0
1991-02-03,183.1821666666667,0.3086530335095467,-0.06327787824550739,7.222514320913449,5.236323696377938,0.6710850928149228,0.0
1991-02-04,183.18500000000003,0.5213317092584101,0.2236151284729407,6.0529943159467345,3.9692580704009006,0.6971700747426858,0.0
1991-02-05,183.1918333333333,-0.27898778072019825,-0.9709745327105325,3.717572345947425,2.353860405139996,0.610385772094134,0.029508196721311476
1991-02-06,183.1826666666667,-0.07842214415673499,-0.7489191943709688,4.970133086106675,3.854091695960131,0.7799952126604675,0.0
1991-02-07,183.1786666666667,0.22216882511061073,-1.2108551176968,5.9426751188653455,3.6795638187648505,0.840521818292606,0.0
1991-02-08,183.17999999999998,1.489890961419968,0.4138937691189597,8.346096450628922,4.74666035451556,1.2102588964106353,0.0
1991-02-09,183.18383333333335,-0.528901638627863,-3.918971034338405,7.2967723647416,4.3885706088204435,1.516547508528497,0.0
1991-02-10,183.1916666666667,-6.842741116374531,-11.42211390699509,11.172041239602951,5.618640500810254,1.472715320972517,0.14426229508196722
1991-02-11,183.184,-11.765786780792032,-16.98101151489528,8.567473545412787,4.404211273893752,1.5151712337150995,0.3524590163934426
1991-02-12,183.17166666666665,-6.779824198508754,-11.444307693582495,7.63224636120236,3.5782801161293882,1.4827401433997376,0.05344262295081967
1991-02-13,183.17366666666666,-7.308616287854254,-12.004755062246428,6.10436403983618,2.6925349240002245,1.3415503892331742,0.3181967213114753
1991-02-14,183.19216666666668,-9.595903876687395,-14.365975230471712,9.83618397060547,5.373750906737791,1.1634884510914671,3.151803278688525
1991-02-15,183.18583333333333,-14.81358018213389,-21.004121763553574,12.231826068157316,6.692234376101907,0.9316584933086041,1.8160655737704912
1991-02-16,183.16150000000002,-8.072476536238272,-13.176967292431968,9.689792634527151,4.74388431771959,0.8606712799038305,0.190327868852459
1991-02-17,183.1543333333333,-7.585903582929753,-12.502743066278253,4.569654845691476,2.571769456590409,0.8056687827220422,0.0
1991-02-18,183.14716666666666,-4.0018901824951145,-8.37933157611367,5.276129800706451,2.6721334019170446,0.9714676906319991,0.5439344262295083
1991-02-19,183.1505,-2.515543412189095,-5.4286020544191045,5.793200354397339,3.2997527702306684,1.0688586919081835,5.759344262295083
1991-02-20,183.1498333333333,-3.325400488717216,-6.257781835054983,5.463169433705966,3.069003780381748,0.7426127268246027,0.5639344262295082
1991-02-21,183.15566666666666,-1.3515281287991274,-3.4855321585211003,4.19313957430691,2.7709014598933814,0.6813905682959349,0.13819672131147542
1991-02-22,183.1715,-8.139182402163136,-12.901888681037011,9.509147637077293,5.3605360860052835,0.5929738673794219,0.8103278688524589
1991-02-23,183.14999999999998,-10.822586137421277,-17.766709056121616,3.7671809273280226,2.1107795660469253,0.644156903186416,0.9232786885245902
1991-02-24,183.15733333333333,-7.823073205493744,-13.676834211707376,5.7217407479666225,3.05227054454071,0.5961872490766364,4.504590163934427
1991-02-25,183.15783333333334,-10.825261699910062,-16.83347585817047,4.942926312554656,2.4060497428663252,0.6006659378050714,0.0778688524590164
1991-02-26,183.14933333333332,-8.992285858206202,-15.682920531721308,3.449860675056902,1.9714600675579488,0.5842931688635103,0.053606557377049176
1991-02-27,183.14566666666664,-8.567079913859468,-14.078564090181395,3.862925959578386,2.260931406042646,0.44087725703749037,0.33213114754098355
1991-02-28,183.143,-7.272730541878007,-10.602814369117446,4.794191588052522,3.0144820799846963,0.4455001215173622,0.0
1991-03-01,183.14300000000003,-1.86298841359664,-3.6322027631679648,3.9416745307849035,2.9160217430817807,0.43797170507048555,0.7226229508196721
1991-03-02,183.17316666666667,-9.282222566150482,-13.300736425201892,10.218404734707129,6.43077655914761,0.4108614453406181,3.3290163934426222
1991-03-03,183.14766666666665,-14.076275364882278,-17.807113251675567,5.542090523758774,3.131567424529998,0.4433589456580748,0.034590163934426224
1991-03-04,183.14266666666666,-9.231647601743948,-12.231212312812046,3.0016717896639413,2.255786247579284,0.45050353260866793,0.016885245901639343
1991-03-05,183.12616666666668,-3.0880447958602395,-4.968324008630073,4.935993149825293,3.566538238515045,0.450318618012857,0.22426229508196724
1991-03-06,183.16700000000003,-2.0125005034362378,-4.0785035139677515,9.02770530529399,6.074643098815715,0.4563198308038833,2.6285245901639347
1991-03-07,183.15449999999998,-10.914305336621345,-14.240464317877551,7.375135413534942,4.410549952191832,0.3857111655602321,1.0970491803278688
1991-03-08,183.1351666666667,-4.53644272421493,-8.170301807900401,4.085657886277823,2.431762911270532,0.38846981521326235,0.7903278688524589
1991-03-09,183.1388333333333,-2.4655623144033014,-5.29561381308448,4.939254672080593,3.2641383314508268,0.40222640177762425,2.041147540983607
1991-03-10,183.14766666666665,-4.018153339827141,-7.277832822820736,3.685885680898192,2.4770925305629965,0.45361437441951025,0.25573770491803277
1991-03-11,183.14033333333336,-5.78939793385616,-8.937467878227993,6.829318503507158,4.321236671929596,0.45270183221596283,0.030163934426229506
1991-03-12,183.1331666666667,-5.508883936875531,-8.473791754008918,6.952438017784114,4.328714047306709,0.44084870869306747,0.0
1991-03-13,183.13,-4.7363472374118105,-7.849906357182049,7.082384740358251,3.8355857701624037,0.4813348041116739,0.0
1991-03-14,183.12816666666666,-3.9057869294873715,-6.747660946372332,4.161421948314075,2.2600992274503384,0.5644540696833232,0.0
1991-03-15,183.12516666666667,-2.391898434178359,-4.894644844610959,2.0055536128544125,1.6134320123224168,0.5000923298106879,0.0
1991-03-16,183.1245,-1.3674537243486262,-2.305840043832134,2.0541116238936232,1.8238734744615992,0.559002817714528,0.0
1991-03-17,183.12299999999996,-0.4304601837988613,-0.8817800138696663,2.220023127977828,1.6153616342171047,0.5875449190125999,0.01180327868852459
1991-03-18,183.12116666666665,-0.7602636246454147,-0.18548413880876619,3.3331124397941734,2.342948721931667,0.5619790318877032,0.02852459016393443
1991-03-19,183.1251666666667,1.034123401252591,0.6954569448172124,5.179632869781116,3.0105362680521166,0.631713371678466,0.0
1991-03-20,183.11866666666666,0.33791750953311,-0.7520456124615199,4.7311061289424,2.841998581986268,0.7974557530614839,0.07803278688524591
1991-03-21,183.12599999999998,0.2844097371004066,-0.8275453933816874,9.157788374339443,5.151945573966384,0.8581464512678536,6.24672131147541
1991-03-22,183.12800000000001,-0.7856414301865768,-3.2417968345793664,9.964104383007935,5.580176100459893,0.784059572992065,8.131967213114754
1991-03-23,183.14166666666665,0.3377590438946575,-1.7103785163256242,11.027790170743808,6.349116583800117,0.7181663664595316,18.118196721311477
1991-03-24,183.15833333333333,-0.759133838471912,-1.923672109776511,6.316230517490691,3.8715345054342647,0.7990960790423494,2.7847540983606565
1991-03-25,183.15133333333335,0.12052228499432001,-0.557860182873724,3.3855035792511696,2.0795719778388753,1.1283827309198533,0.4975409836065574
1991-03-26,183.15133333333335,1.9148021620147082,1.4360798968384594,7.037835235943124,3.6629128417607877,1.003035359896603,1.1854098360655738
1991-03-27,183.16983333333334,3.101371687285754,1.727857627616023,6.234950320834348,3.9421371023869316,1.0956949981039783,3.180983606557377
1991-03-28,183.20833333333334,-4.7451753810960415,-7.89400692701866,11.657544711944986,6.72928490279217,1.136234744131338,8.335901639344263
1991-03-29,183.19933333333333,-6.957799690921292,-10.17337076553446,8.877530762844327,5.080030303214776,1.059658918980417,0.25901639344262295
1991-03-30,183.17683333333332,-4.938735501295856,-8.404438869316321,4.9640316668603255,3.197399099205781,0.989157385325299,0.17754098360655737
1991-03-31,183.17316666666667,-0.3833619721081792,-1.9364234132745668,7.171072920053249,4.496777480997833,1.1989874006120997,0.8159016393442623
1991-04-01,183.19899999999998,-1.848562084898657,-3.2846751518333726,6.7979259854363825,3.203621871470942,1.1388883120302575,0.16524590163934427
1991-04-02,183.17483333333334,0.5193463150335819,-1.5545591308054805,3.507196891788334,2.4886373954723675,1.0808121100708017,0.0
1991-04-03,183.16466666666668,3.5517807136587543,3.8981029266290044,7.554324783709978,4.970869394128272,1.0383085098204712,0.016557377049180328
1991-04-04,183.167,6.050473076956613,7.738892140504274,7.910803817908948,4.980366467101699,1.133180751963644,0.13704918032786884
1991-04-05,183.17583333333334,6.709053234178196,9.464634893219461,6.169865604140899,3.5697759651685494,1.6435692734038931,0.010491803278688525
1991-04-06,183.17983333333336,7.595188439297839,10.75010060527203,4.268921557338674,2.961635428593148,1.6666266811732393,0.09721311475409836
1991-04-07,183.1885,8.069563223391164,12.047668726502138,3.201102622249982,2.982913034101269,2.255235185242358,0.057049180327868855
1991-04-08,183.19966666666664,3.1185614527488243,3.5773336818939288,7.967837288186367,4.836824903450371,2.8433594663684376,5.385245901639345
1991-04-09,183.20766666666668,0.3161667804328763,-0.37710356554448216,10.081763270429759,5.720156363797913,2.9709741702113965,7.508852459016394
1991-04-10,183.22199999999998,-0.36164029439290357,-0.9834705799094362,9.25814603635218,5.138289463471654,2.479642075566623,2.605573770491804
1991-04-11,183.20733333333337,-0.3201332481539978,-0.6956692289306101,4.757269616342666,2.8826833044641935,2.041950760632065,0.0
1991-04-12,183.20066666666665,0.6019879555215644,0.441424936121926,4.525915830140128,3.0881219178165544,1.941695340410235,0.18491803278688523
1991-04-13,183.2055,1.661413789606419,2.322793333209377,5.126732695103688,3.1961716067460486,1.7726159502958225,0.6837704918032785
1991-04-14,183.197,2.610068768871074,3.2395967310890734,8.549742928331687,4.877124606255496,1.5419858193379052,6.420983606557378
1991-04-15,183.21966666666665,2.4179959329618086,3.4919909799335818,4.54366740758941,3.115486815874369,1.3753739466532795,11.989999999999998
1991-04-16,183.23916666666665,1.8413981872351002,1.4034797634773175,6.576355391821418,3.7668487493507006,1.5910269065264142,3.1960655737704924
1991-04-17,183.244,1.9995233963946903,2.8376184678235585,3.9807382692982607,2.317321862184548,1.8760090023344658,0.20524590163934425
1991-04-18,183.24183333333335,2.567317106285873,3.7824542064540427,3.0386133558761,2.205112324652317,2.0360601578170447,0.0
1991-04-19,183.25016666666667,0.6903538217349932,0.9168860749166795,7.952981733972595,4.7025405225879,1.8754510429728826,0.009016393442622951
1991-04-20,183.2458333333333,0.5616011587129969,0.6691985309255569,6.074837045355905,3.4840692012700822,1.8431566433152868,0.0
1991-04-21,183.24500000000003,1.6548722325539105,2.5570881740410076,3.6476238746812997,2.433926223007661,1.7826060539450568,0.0
1991-04-22,183.24349999999995,2.7360912893905116,4.155665795534651,3.6481173700003264,2.5337859324438177,1.5791286048503477,0.44000000000000006
1991-04-23,183.24283333333335,3.242448767837214,5.111842073352133,3.4017692879081176,2.67408344365773,1.614742658426937,3.6263934426229505
1991-04-24,183.24383333333333,3.7073003807846376,6.140728291559954,3.825489169062179,2.6633253023887025,2.0395034773750758,0.045737704918032786
1991-04-25,183.237,6.8249555704545,9.93769018750054,5.937064665166596,4.602766755557575,2.4830034752310177,0.0
1991-04-26,183.24433333333332,7.1893557593935995,11.870672668052826,4.572398807168794,3.540176122660957,2.8894557244159857,0.006557377049180328
1991-04-27,183.24516666666668,7.974671305442341,10.595711478597547,8.904374882216901,5.8778362752980415,2.909767149264319,0.8745901639344263
1991-04-28,183.25300000000001,6.87219019001033,10.657953973900666,5.65866440072184,3.817837639559379,3.0926810339277715,1.9493442622950816
1991-04-29,183.25483333333332,7.518002685235471,10.6319091072672,8.029582431150734,4.690437904151706,3.3449775877114654,6.685573770491806
1991-04-30,183.25816666666665,6.88989897487926,9.41405254641906,8.945651446690135,5.607859368974017,3.5505629557611726,11.631639344262295
1991-05-01,183.27783333333332,2.4441520275712825,2.624367913926147,9.727725097181457,5.548662101155307,3.4178426675541975,2.3691803278688517
1991-05-02,183.29366666666667,2.247210236633716,1.7489240953727543,8.18955122095925,4.924625701437832,2.857668139883444,0.1583606557377049
1991-05-03,183.30433333333335,1.6550154523784613,2.389268087761819,5.953639288927343,3.8809542763390663,2.5154798794720876,0.6045901639344262
1991-05-04,183.29616666666664,2.6334889729817714,2.5187942386989293,7.094750351989735,4.086496884092674,2.412126722228967,3.6880327868852443
1991-05-05,183.29399999999998,4.234433829378919,4.816436211794417,6.867808050596507,3.903891304724212,2.4358787764287224,4.928524590163935
1991-05-06,183.29416666666668,3.463086498026947,3.0792725838835935,8.39475974864073,5.0321501875572325,2.75808390840647,13.517377049180329
1991-05-07,183.32666666666668,2.084591456821986,2.231206973920068,6.7986818093072054,4.035086117645661,2.323564534182422,2.9498360655737725
1991-05-08,183.3168333333333,3.483860106695265,5.222389145402718,3.32400408518634,2.176531565540839,2.472605766467911,0.052786885245901645
1991-05-09,183.31333333333336,4.491759773825301,7.202036960761805,4.184672878637026,2.7271053580967246,2.7277095852003153,0.0
1991-05-10,183.30933333333334,6.965424764724006,11.790574964308586,4.215560401813712,3.2608312700827846,2.645456376612138,0.0
1991-05-11,183.31316666666666,10.108041983883396,15.626478081507402,6.298150270714083,4.29970116668998,3.292658917312399,0.0
1991-05-12,183.317,9.076548206562899,17.195495554942955,4.151369235484128,2.336760827876751,3.9725917777289306,1.1142622950819672
1991-05-13,183.31816666666668,9.369299609644887,17.19874157600318,2.549841294618435,2.3302076261666693,5.6874233920503166,2.2755737704918033
1991-05-14,183.31983333333332,8.79642369795819,16.76794260963962,2.8158589286961955,2.257385848097483,6.590653034086103,0.3504918032786885
1991-05-15,183.31816666666668,10.468572811204558,17.969522244619746,3.6546879856917425,2.945270219603316,7.429995019700847,0.061147540983606564
1991-05-16,183.32216666666667,9.35700733158864,14.168789440432915,5.175536786657346,3.4749813168406547,6.938989293502608,3.2134426229508195
1991-05-17,183.33,4.678433749140526,7.12123408538616,8.083326526764845,5.494931342127684,4.120356096266417,4.51967213114754
1991-05-18,183.32449999999997,4.112329405181263,6.629338296043953,6.069278089314473,3.331129260443411,3.5849232121239014,0.04737704918032787
1991-05-19,183.31550000000001,5.746525965580322,9.737570048957473,2.865852194662155,2.269209149229701,3.227912621722168,0.0
1991-05-20,183.31466666666665,8.011470340547108,13.039788707202627,3.8704785621239273,3.494201477594062,3.023915864369294,0.0
1991-05-21,183.31349999999998,10.08981600910628,17.763588254814902,4.176193880945621,3.2419055036091646,3.039626059753472,0.0
1991-05-22,183.311,10.61992813940762,18.525616264764324,4.115871002157679,3.3063609523514446,3.4838377709715886,0.12819672131147541
1991-05-23,183.30999999999997,12.268752169446882,19.570051399550948,6.243911596927918,4.67754318452032,5.374343100095383,2.4431147540983607
1991-05-24,183.321,10.997654493163234,18.00526594115673,5.487299675505761,3.9932564180240924,7.050627320199788,6.209672131147539
1991-05-25,183.32633333333334,9.92901443948551,16.690133926357912,4.219574449444724,2.634257360651414,7.1587734641768845,2.992622950819672
1991-05-26,183.33083333333335,9.176253870230951,13.132935614512196,7.084523763621376,4.099465569544816,6.203931952455132,16.821803278688524
1991-05-27,183.3468333333333,8.638722400276029,14.561237360467974,5.722385869855982,3.451948964605046,6.342039086268483,4.321639344262294
1991-05-28,183.34916666666666,9.416283743722097,16.671124119369136,2.7949516300894386,2.0923088389643056,6.958347642040776,4.6177049180327865
1991-05-29,183.35249999999996,9.127100419025027,16.19281140594819,4.004271764163449,3.1591147688788515,6.894258249175598,11.4344262295082
1991-05-30,183.36533333333333,9.645403634934201,17.08698136285441,4.186415337185815,2.9912278251748643,6.555103568576206,3.3965573770491804
1991-05-31,183.36883333333333,9.544748565777628,17.20885881840788,3.119875762228486,2.506365495159163,6.900660183233288,3.1132786885245896
1991-06-01,183.36149999999998,10.271549017250942,17.2775538278205,3.243406189457662,2.3523061139289374,7.4522181710342705,0.877377049180328
1991-06-02,183.36499999999998,9.961267652965727,16.558934260151506,3.3334321584603095,2.01434607955751,7.459866362658997,0.38016393442622953
1991-06-03,183.3713333333333,9.487728780629684,15.143084662902709,5.21478627235583,3.8882169722762705,7.261271198059454,0.2481967213114754
1991-06-04,183.3696666666667,7.89959074526417,13.297878711692015,4.983661936583268,3.570020367054887,6.200203545616583,0.0
1991-06-05,183.3665,8.732208550381825,14.767979703991621,3.7579556568017667,2.753620860229352,6.138299630531145,0.0
1991-06-06,183.3646666666667,9.099149587203046,16.40593698430009,2.6375595590262093,2.164942277255523,5.9119053694990775,0.0
1991-06-07,183.36,10.436410813104532,18.076626463967973,3.9567457206953125,2.7254773543949127,5.758818118114141,0.0
1991-06-08,183.35933333333332,10.045849988249694,18.491519052198136,2.696916768495751,2.5738620878007286,5.326949646692221,0.09885245901639343
1991-06-09,183.354,11.816407469665112,18.70767452753668,5.211749874495223,4.2196951284623,6.292147287034114,1.5331147540983607
1991-06-10,183.35433333333333,12.040429394261368,18.22424376195104,7.600341305286729,4.948667582401566,7.189579275125299,4.596885245901641
1991-06-11,183.36433333333332,9.848338808332171,14.449082835620608,5.011699562572283,3.1927340149409345,7.42238222929987,0.9677049180327867
1991-06-12,183.3715,6.80846154608694,11.39558975691301,5.343549524069577,3.357659411013573,6.205815211077672,1.8644262295081968
1991-06-13,183.3515,8.851777809817776,13.029539146170707,5.528533773242029,3.781910376899496,5.76732542961219,1.294918032786885
1991-06-14,183.36483333333334,11.137644748298491,17.740123192995597,5.305892012000427,3.563804290286304,6.596685848015972,8.76344262295082
1991-06-15,183.37633333333338,9.497093732665185,17.887866392830357,2.489085769007087,1.8548718304800862,6.457762758067329,8.10655737704918
1991-06-16,183.37900000000002,10.995604755116155,18.343700282621068,6.340217617503671,3.7732597844774576,5.821210742747649,2.9540983606557374
1991-06-17,183.37466666666668,11.476834342593238,19.38702249421715,3.520234181582748,3.2052036392990355,6.934508210335014,0.8434426229508195
1991-06-18,183.36866666666666,12.642478903945616,20.3573214549892,4.596525727334513,3.855502219029444,7.897344127945848,0.9901639344262297
1991-06-19,183.37299999999996,12.015326701053954,18.664371911526782,5.091855371148166,3.6192420945831776,7.107504435975302,2.4134426229508197
1991-06-20,183.37783333333334,9.899367014567055,15.602623979513746,3.8538120318797056,2.7510712555590744,7.564452131853979,2.6396721311475404
1991-06-21,183.3835,8.051271166120255,12.73879871831561,5.0975259565610935,3.64175703871336,6.755378897069953,9.704918032786884
1991-06-22,183.38016666666667,8.997153651957605,13.881618045023735,4.493105776652924,2.78726554873387,6.550430360038777,1.0298360655737704
1991-06-23,183.374,9.350291219698326,15.849564137574584,2.8333629146949293,2.15217949658885,6.377258520898605,0.011967213114754098
